AT,V,AP,RH,PE,PE_Class,AT_V,AT_AP,V_RH,AP_RH
0.5801699716713881,0.5610320284697509,0.5384319162045621,0.7786876336099133,441.9,2,0.32549393606403676,0.312382029571372,0.4368687026284798,0.4192702746893816
0.7813031161473089,0.8145907473309607,0.4330714725816413,0.329251059821008,430.5,1,0.6364422892744447,0.33836009104254017,0.2682048668791058,0.14258924132575002
0.5175637393767705,0.582918149466192,0.5735520640788678,0.7199898547048806,455.85,3,0.30169729718830957,0.2968497510119239,0.4196951537390015,0.4129516672818284
0.41643059490085,0.4715302491103202,0.7842729513247093,0.724917569477155,442.48,2,0.19635962215075664,0.3265952516847941,0.3418205621200108,0.5685332416809834
0.3586402266288953,0.3137010676156584,0.3964109673444227,0.8694155585347296,469.0,4,0.11250582198340614,0.14216891916658336,0.27273658891400865,0.34464586258304375
0.4407932011331446,0.2702846975088967,0.1317775723967997,0.5834631689553968,460.97,3,0.11913965703225025,0.05808665797434006,0.15770116612869173,0.076887359987886
0.4311614730878188,0.3314946619217082,0.7574707332101056,0.741439907243016,460.25,3,0.1429277267549122,0.32659219715177934,0.24578337138678627,0.5616190301706
0.6827195467422097,0.7421708185053378,0.2694855206407887,0.4196891191709844,441.74,2,0.506694524815259,0.18398303250546763,0.31148101709291376,0.11310014078706673
0.1195467422096317,0.2743772241992882,0.8816235366605056,0.9785499474618646,480.36,5,0.03280090328954663,0.10539522166309725,0.26849181832494573,0.862712665480281
0.8524079320113315,0.8551601423487544,0.4284504004929168,0.4263560273922967,432.27,1,0.7289452884780175,0.365214519853594,0.3646026810760459,0.18267241068879855
0.5161473087818698,0.3930604982206406,0.3736136783733812,0.6724519004311751,450.6,3,0.20287711834504454,0.19283969461651576,0.2643142790128943,0.251237228049262
0.8334277620396602,0.7706405693950177,0.2744146642020979,0.3034530236602775,436.58,2,0.642273245087859,0.22870479945681932,0.23385321093819603,0.08327195958884633
0.3396600566572239,0.3508896797153024,0.8341805298829357,0.7037573825138592,466.71,4,0.11918320849253475,0.28333780604239095,0.2469412025475676,0.587060706254439
0.3883852691218131,0.2948398576512455,0.8027572396796074,0.3153375122287039,471.97,4,0.11451145746171604,0.3117790865724481,0.09297406721760894,0.2531394708841488
0.6195467422096318,0.4615658362989323,0.4604898336414074,0.5808543787818399,451.67,3,0.2859616101942677,0.2852949762531893,0.2681025371103367,0.2674775362551325
0.6073654390934845,0.7999999999999997,0.3810073937153433,0.8023116779593462,437.96,2,0.4858923512747874,0.2314107229817836,0.6418493423674767,0.3056866813666744
0.645042492917847,0.4209964412811388,0.367760320394332,0.6979600710170657,442.47,2,0.2715605939935277,0.23722103386342602,0.29383870605451556,0.25668201933968676
0.1838526912181303,0.1946619217081849,0.5871072088724603,0.4269357585419761,480.58,5,0.03578911818374277,0.10794124038476677,0.08310813520372268,0.2506570615654262
0.2113314447592068,0.2964412811387901,0.2272797288971055,0.9259393456284648,474.93,4,0.0626473642293307,0.048031353472306144,0.27448664587491506,0.21044724344960075
0.3883852691218131,0.3113879003558718,0.5599969192852754,0.7582521105837168,467.12,4,0.1209384734809916,0.21749455420399794,0.2361105326550719,0.42461884596843935
0.8186968838526913,0.7629893238434161,0.2845810227972905,0.0432986702416752,429.41,1,0.6246569818434767,0.23298559656775342,0.0330364231310148,0.012321979863138531
0.2736543909348443,0.0,0.3498921749845962,0.9310119931881592,469.51,4,0.0,0.09574953003827763,0.0,0.32575381123334907
0.813031161473088,0.8110320284697509,0.3304836722119546,0.409543824051596,430.91,1,0.6593943120986361,0.26869352386637674,0.33215315836782466,0.13534754690429807
0.6974504249291785,0.7316725978647688,0.2294362292051772,0.3585274828798144,435.59,2,0.510305364289819,0.16002039555329925,0.26232473480459023,0.08225919373836835
0.7603399433427762,0.7999999999999997,0.3557455329636489,0.3908474944744374,433.45,1,0.6082719546742208,0.2704875383780265,0.3126779955795498,0.13904225022931554
0.5543909348441927,0.4243772241992882,0.479898336414049,0.3276567991593898,449.66,2,0.23527088605042693,0.26605128735475747,0.1390500829172855,0.15724195283134332
0.5144475920679886,0.6023131672597865,0.6456407886629734,0.757962245008877,450.41,3,0.30985855856764083,0.3321483490685438,0.456530640454635,0.4893713416442892
0.4977337110481587,0.5256227758007117,0.6213031423290225,0.5695496213630926,454.1,3,0.26162017481072253,0.3092435187173067,0.29936825293711306,0.3538629694651944
0.4521246458923513,0.3423487544483986,0.6179143561306262,0.3346135729555418,460.13,3,0.15478430937666973,0.2793743094573596,0.11455453992285808,0.20676253048539192
0.1481586402266289,0.291459074733096,0.7701016635859546,0.8317330338055726,488.99,5,0.04318218019416691,0.11409721531315983,0.24241614045792306,0.6405189929930645
0.8070821529745044,0.7855871886120996,0.4586414048059133,0.2792492481611651,431.12,1,0.6340333995342414,0.3701612924340077,0.2193746317849722,0.12807526746763187
0.3711048158640227,0.3199288256227758,0.5618453481207659,0.7304250153991088,461.27,3,0.11872712792233325,0.20850351445841458,0.2336840173821348,0.4103858970530281
0.709915014164306,0.7806049822064057,0.4866759088108452,0.338816623790717,433.89,1,0.5541631969997883,0.3454985346968777,0.2644819445853871,0.16489388830356944
0.4830028328611899,0.4638790035587188,0.4115064695009245,0.7947751730135149,446.91,2,0.22405487282368716,0.19875879050965337,0.36867951531071763,0.32705512549377797
0.5371104815864023,0.3275800711743772,0.4266019716574263,0.4631689553969346,453.46,3,0.17594668978657768,0.22913239044262898,0.15172491937468977,0.19758878958284284
0.2943342776203966,0.345373665480427,0.6693622920517583,0.6512917134678791,469.41,4,0.10165530833828998,0.19701626669738723,0.22493900637742936,0.43595011412117657
0.4067988668555242,0.2923487544483986,0.2731823783117697,0.6904235660712343,454.72,3,0.11892714203623243,0.11113028194212506,0.201844469582747,0.1886115518218331
0.279886685552408,0.1850533807829181,0.6810690080098603,0.3541794992572193,471.72,4,0.05179397739759862,0.19062214728434618,0.06554211374154946,0.2412206802165434
0.2084985835694051,0.2724199288256228,0.6813770794824414,0.5079531867096633,487.33,5,0.05679916929622051,0.142066155948747,0.13837657097019476,0.3461076588740296
0.2552407932011332,0.2964412811387901,0.0,0.9881155114315736,475.46,4,0.0756639077354249,0.0,0.29291822812188645,0.0
0.6025495750708215,0.4101423487544483,0.3551293900184866,0.7418747056052755,443.5,2,0.24713109796054153,0.21398306305079914,0.30427423423846256,0.2634615116717458
0.3096317280453258,0.2450177935943061,0.3474276032039469,0.9224609587303888,468.57,4,0.07586528283245796,0.10757460915068384,0.22601934878500812,0.32048839994091394
0.7093484419263457,0.5663701067615657,0.3384935304990755,0.4185296568716257,438.01,2,0.4017537527849747,0.24010985846166719,0.2370426864452641,0.14166958117304324
0.7543909348441927,0.7836298932384341,0.2177295132470753,0.6137541215261422,433.44,1,0.5911632877319972,0.16425317104163217,0.48095607672617974,0.13363238613327322
0.3458923512747875,0.3113879003558718,1.0,0.5391137360049276,467.29,4,0.10770669301261175,0.3458923512747875,0.1678734943075842,0.5391137360049276
0.3614730878186969,0.2923487544483986,0.3295594577942111,0.7491213449762673,457.21,3,0.10567620699041264,0.11912687482872901,0.21900469213452084,0.2468800242724488
0.3849858356940511,0.2727758007117437,0.5603049907578566,0.5665060328272764,471.66,4,0.10501481959412458,0.21570948511046098,0.15452913671249366,0.3174161574875571
0.423229461756374,0.3001779359430604,0.5205637707948227,0.7799920286966919,464.87,3,0.12704414626032076,0.22031792452336127,0.23413639722621332,0.40603559164825354
0.7937677053824362,0.7706405693950177,0.2593191620455961,0.5795499836950615,434.28,1,0.6117095964432973,0.20583917621862893,0.4466247294276354,0.15028841613534222
0.6923512747875354,0.7330960854092526,0.3505083179297585,0.4273705569042355,436.3,2,0.507560009274848,0.24267488074230306,0.3133036822856673,0.1497969350332077
0.7184135977337112,0.6713523131672597,0.5754004929143584,0.5386789376426682,443.66,2,0.4823086306493402,0.41337553825235496,0.36164335084088733,0.30995612624217417
0.7274787535410765,0.8288256227758005,0.3492760320394339,0.5380992064929889,428.27,1,0.6029530309598459,0.25409089242982047,0.4459904099367156,0.18794515568743916
0.2801699716713881,0.281138790035587,0.6490295748613697,0.9355049095981738,462.94,3,0.07876664683999873,0.181838597602803,0.2630067183567818,0.6071703537572268
0.6390934844192635,0.8551601423487544,0.4090418977202752,0.6499873183811009,440.29,2,0.5465272751101388,0.26141601168751866,0.5558432477116674,0.2658720462047182
0.6892351274787536,0.6345195729537366,0.4071934688847811,0.515199826080655,436.17,2,0.43733317875253297,0.280652042435318,0.32690437363053654,0.2097860043506178
0.3994334277620397,0.2359430604982205,0.5941928527418376,0.4705605275553461,462.25,3,0.09424354541147052,0.2373404879223771,0.11102549102106558,0.2796037022558152
0.2104815864022663,0.285409252669039,1.0,0.8144860321026124,476.9,4,0.060073392275664585,0.2104815864022663,0.2324618497317775,0.8144860321026124
0.3478753541076488,0.290035587188612,0.3800831792975998,0.5831733033805573,469.93,4,0.10089623259705825,0.1322215705885135,0.1691410114787025,0.22165436323036594
0.2492917847025496,0.2160142348754448,0.3662199630314227,0.9995652016377404,472.9,4,0.05385057413325536,0.0912956281778051,0.2159203122398962,0.36606073119126986
0.7623229461756375,0.9163701067615658,0.0738601355514454,0.5881010181528314,431.74,1,0.6985699595737603,0.056305276138509795,0.5389181927912957,0.04343722091871118
0.4192634560906516,0.0092526690391459,0.3828558225508338,0.4972281604405956,460.97,3,0.0038793059994152784,0.1605174553470918,0.004600687605500169,0.19036669636092218
0.6385269121813032,0.4715302491103202,0.5368915588416527,0.5225913982390665,442.81,2,0.30108475396449347,0.34281970924336697,0.2464176521945776,0.28057491043781135
0.7121813031161474,0.8341637010676154,0.4389248305606905,0.6083916083916083,435.65,2,0.5940757916385228,0.3125940577987467,0.5074981957544233,0.26703818362783266
0.3422096317280454,0.2870106761565836,0.7118761552680226,0.8015870140222472,469.6,4,0.09821781778956178,0.24361087693024688,0.23006403089286204,0.5706306816549319
0.5430594900849859,0.3927046263345195,0.3227818853974113,0.5360701474691112,450.0,3,0.2132619741312391,0.17528976609258853,0.2105172269509481,0.17303373290534804
0.6495750708215298,0.6852313167259786,0.6160659272951321,0.3549041631943185,447.02,2,0.4451091810914076,0.40018106835346684,0.24319144705717446,0.21864436239921073
0.4053824362606233,0.3649466192170818,0.3461953173136187,0.7965143664625531,457.41,3,0.14794294960329865,0.1403415011546143,0.29068522519834455,0.27574954384235956
0.5419263456090653,0.3419928825622775,0.6182224276032073,0.4128772781622521,463.69,3,0.18533495307128528,0.33503102096457105,0.14120109050317586,0.2552499932076722
0.5439093484419264,0.597864768683274,0.5365834873690716,0.4440378274575165,453.88,3,0.3251842367909026,0.2918527749996084,0.26547457299951166,0.2382633659809403
0.13342776203966,0.1816725978647686,0.8766943930991964,0.6834667922750823,486.06,5,0.02424016815702719,0.11697537086394372,0.12416718770691437,0.5991915046570578
0.3209631728045326,0.3265124555160142,0.8489679605668563,0.8153556288271315,467.07,4,0.10479847368261874,0.2724874502329315,0.26622376848715057,0.6922108053420766
0.3433427762039661,0.340035587188612,0.8760782501540341,0.730135149824269,469.25,4,0.1167487625134838,0.3007951385797987,0.2482719343975405,0.6396555244339991
0.3583569405099151,0.3649466192170818,0.3788508934072716,0.7670930106163267,464.5,3,0.13078115391207043,0.13576384707087782,0.2799480008494815,0.2906138723984691
0.5671388101983003,0.6681494661921706,0.4361521873074565,0.8721692814957065,443.76,2,0.3789334932908571,0.24735883257493707,0.5827394398605653,0.3803985398267251
0.2311614730878187,0.2829181494661921,0.7297443006777584,0.8692706257473097,475.43,4,0.06539977619388464,0.16868876752211073,0.2459324368217477,0.634345284885688
0.3762039660056658,0.3161921708185053,0.5790973505853394,0.33620783361716,466.87,4,0.11895274868186265,0.21785871999357814,0.10630628475759667,0.19469706569373396
0.6747875354107649,0.8224199288256228,0.4075015403573623,0.8175296206384288,433.76,1,0.5549587168449386,0.2749769600938348,0.672352652418295,0.3331445796979298
0.6334277620396601,0.8224199288256228,0.4081176833025282,0.8521685568317692,436.27,2,0.5209436149728308,0.2585130707831312,0.7008404038570173,0.34778505719744046
0.4756373937677055,0.3238434163701068,0.5233364140480603,0.289829341642813,464.67,3,0.15403203855110748,0.2489183680415562,0.09385932416190741,0.1516782483412599
0.8283286118980171,0.7788256227758005,0.106823783117683,0.3960650748215515,426.31,1,0.6451235470244875,0.08848519598756519,0.30846562855763887,0.04230916965322631
0.2373937677053824,0.2096085409252669,0.4876001232285922,0.6133193231638827,475.01,4,0.04975976127347695,0.11575323038684425,0.1285569684496537,0.299054577553186
0.3243626062322947,0.2921708185053381,0.3961028958718415,0.4424435667958983,467.78,4,0.09476928815541422,0.12848096764114975,0.12926909905317885,0.17525317806772187
0.2223796033994334,0.29288256227758,1.0,0.6091162723287076,477.67,4,0.0651311080418981,0.2223796033994334,0.1783995345646001,0.6091162723287076
0.6172804532577905,0.6597864768683274,0.4500154035736301,0.6805681365266858,440.66,2,0.4072732954946418,0.2777857122909179,0.44902965306778486,0.3062661446184099
0.3994334277620397,0.8145907473309607,0.7020178681454148,0.6012899018080367,458.15,3,0.32537477442964724,0.28040940342352266,0.48980519047636856,0.42211625500464367
0.1977337110481586,0.2724199288256228,0.6958564386937773,0.5092575817964418,489.02,5,0.053866603490165636,0.13759427597967605,0.13873191418689546,0.35437016724667697
0.8235127478753541,0.755693950177936,0.3714571780653131,0.3453385992246095,425.36,1,0.6223236014638129,0.3058997214265907,0.2609702901969603,0.12827850154500156
0.5430594900849859,0.6176156583629894,0.5960412815773282,0.5220116670893873,446.26,2,0.3354020444991079,0.3236858744429853,0.32240257944257356,0.31114050305027596
0.3509915014164306,0.3113879003558718,1.0,0.5569404688575672,468.63,4,0.10929450666881733,0.3509915014164306,0.17342452322077268,0.5569404688575672
0.676487252124646,0.5686832740213522,0.4752772643253244,0.1886662560237688,441.43,2,0.38470698537195164,0.32151901054075777,0.1072913441729475,0.0896687820334781
0.6186968838526912,0.6149466192170819,0.4090418977202752,0.8459364469727164,436.74,2,0.38046555704535606,0.2530729474847255,0.5202057581383822,0.3460234496204669
0.3872521246458924,0.349288256227758,0.4629544054220602,0.5621580492046814,463.92,3,0.13526261933805817,0.17928007711386867,0.19635520473110132,0.2602535454227785
0.2501416430594901,0.2535587188612099,0.6598120764017281,0.5166491539548534,471.48,4,0.06342559454800237,0.16504647690162208,0.13100089757752065,0.34089135104214796
0.3589235127478754,0.2412811387900356,0.5757085643869395,0.8534729519185478,470.63,4,0.08660147389432724,0.2066353402487967,0.2059269257654005,0.4913516878921106
0.2453257790368272,0.3163701067615658,0.4139710412815809,0.8072393927316206,476.55,4,0.07761374290524532,0.10155776820109039,0.25538641286064434,0.33417373197262
0.6470254957507082,0.6850533807829181,0.6610443622920528,0.3621508025653103,442.89,2,0.4432470033167663,0.4277125562252262,0.2480926316506129,0.23939774633534064
0.4076487252124646,0.3629893238434163,0.5489063462723358,0.8504293633827313,460.87,3,0.14797213513050314,0.22376097231894937,0.30869677959088465,0.46680607461712365
0.7592067988668556,0.4889679715302492,0.2799599507085659,0.2111308380738431,437.39,2,0.37122780841390024,0.212547497988373,0.10323621762044857,0.05910817902021132
0.6039660056657223,0.6425266903914589,0.3711491065927319,0.7875285336425233,438.8,2,0.38806427872934574,0.2241614434152137,0.5060081023101692,0.29229051167770675
0.3325779036827196,0.3137010676156584,0.3286352433764641,0.9621725424834232,470.82,4,0.10433004345064675,0.10929682031840479,0.30183455380752233,0.31620380766919104
0.4787535410764873,0.5256227758007117,0.6225354282193472,0.632305518315881,456.88,3,0.25164376518504333,0.29804104070557985,0.33235418169130115,0.39363258661023326
0.3552407932011332,0.435409252669039,0.291974738139249,0.8705750208340883,462.54,3,0.15467512828526206,0.10372133757127998,0.3790564192137035,0.2541859137386042
0.7926345609065156,0.7825622775800712,0.3668361059765885,0.4923004456683212,434.74,1,0.6202859072716825,0.2907669757854093,0.3852557580158856,0.18059357845950602
0.7883852691218131,0.5131672597864769,0.4956099815157131,0.1217073082358055,438.12,2,0.404573508211265,0.3907316086567223,0.06245620586335642,0.06031935678507476
0.3767705382436261,0.3496441281138789,0.6191466420209508,0.7714409942389218,462.21,3,0.1317356063431895,0.23327621356596734,0.2697298138219717,0.4776351011003321
0.6575070821529745,0.6215302491103202,0.6339340727048715,0.3418602123265335,445.61,2,0.40866054056233797,0.41681614242153164,0.2124764629282173,0.2167168366959115
0.6175637393767706,0.4234875444839856,0.1687461491065924,0.4995470850393129,443.5,2,0.2615305515510166,0.1042115028476973,0.21155196839743137,0.0842966468978075
0.4033994334277621,0.2298932384341637,0.5381238447319809,0.6192615674480959,466.75,4,0.09273880213321506,0.2170788540788501,0.14236404717845907,0.3332394155699223
0.5036827195467423,0.6140569395017793,0.6582717190388188,0.7778180368853944,449.74,2,0.3092898692448056,0.3315600896461813,0.4776245632191274,0.512015616239948
0.6067988668555241,0.5610320284697509,0.4916050523721509,0.6415812167107504,441.85,2,0.34043359914510096,0.2983053887198717,0.35994761143932313,0.31540456764207675
0.2152974504249292,0.3227758007117437,0.7420671595810262,0.8344867567665495,473.84,4,0.06949280695210347,0.159765167501864,0.2693521310986691,0.6192452173017361
0.1365439093484419,0.2492882562277579,0.7214263709180564,0.652451175767238,489.16,5,0.03403879305999413,0.09850637699221051,0.16264841588076515,0.47069548393497745
0.7388101983002834,0.7921708185053379,0.341266173752313,0.7892677270915613,430.75,1,0.5852638795076265,0.2521309295031253,0.6252348613899698,0.2693503772907219
0.5872521246458924,0.4731316725978648,0.3197011706715962,0.6973803398673866,447.29,2,0.27784757997036086,0.18774519172867393,0.32995272663832403,0.22295331105895913
0.3453257790368272,0.2747330960854092,0.9013401109057356,0.3428747418384723,474.87,4,0.09487242043289343,0.3112559759756634,0.09419903939476887,0.3090467578354641
0.143342776203966,0.2578291814946619,0.4851355514479358,0.7562230515598392,486.26,5,0.03695795066184105,0.06954067677978909,0.19497637041106883,0.36687068713612336
0.8118980169971671,0.7946619217081848,0.392406038200864,0.4473712815681727,435.72,2,0.6451844384180333,0.3185936842729961,0.35550892232801756,0.17555119220500986
0.7229461756373938,0.7754448398576511,0.3119993838570565,0.444472625819776,431.96,1,0.5606048813928401,0.22555876136068223,0.3446640041499259,0.13867518539709814
0.3368271954674221,0.154270462633452,0.6749075785582299,0.5494039639117358,470.2,4,0.05196248727228738,0.22732722688547746,0.08475680368531587,0.3707968989339628
0.5728045325779038,0.6062277580071175,0.3070702402957508,0.7375267219826804,442.9,2,0.3472500075610175,0.17589122546119212,0.447109171137899,0.22647250774375907
0.8076487252124647,0.8693950177935942,0.3511244608749209,0.3185260335519402,429.36,1,0.7021657778270644,0.2835852232165438,0.276924946607612,0.11184228180555196
0.4339943342776204,0.3279359430604982,0.5908040665434413,0.4025870502554439,465.3,4,0.14232234129424456,0.25640561754803176,0.1320227639894632,0.23785006642864504
0.6937677053824364,0.8288256227758005,0.2996765249537887,0.7820210877205696,428.83,1,0.5750124504753359,0.20790589507417243,0.64815911505381,0.23435336200868226
0.4458923512747876,0.4167259786476868,0.6129852125693169,0.8711547519837675,455.11,3,0.185814926456504,0.2733254177292082,0.36303281657401837,0.5340049808255403
0.6099150141643059,0.6010676156583629,0.6333179297597056,0.6920178267328525,439.6,2,0.36660016331797596,0.38627011409989975,0.41594950510739775,0.4382672973832608
0.6076487252124647,0.5843416370106761,0.6102125693160829,0.3886735026631398,446.87,2,0.3550744508181021,0.37079488985354053,0.2271181108088525,0.23717345668515594
0.1773371104815864,0.2813167259786476,0.6927757239679622,0.8010072828725678,484.54,5,0.049887895315193595,0.1228548451002675,0.22533674630276324,0.5549184002956534
0.6413597733711048,0.7699288256227758,0.507316697473815,0.2056233921518895,446.33,2,0.49380137711330435,0.3253725221191834,0.15831537684007577,0.10431618022985975
0.4702549575070822,0.4329181494661921,0.300292667898951,0.7157868038697053,454.97,3,0.20358190598126882,0.14121411578250953,0.309877098543593,0.21494552898089697
0.464872521246459,0.5843416370106761,0.6216112138016037,0.7356425957462227,451.04,3,0.27164437006643616,0.2889699721950232,0.4298665986531308,0.45728368686597193
0.4172804532577904,0.3113879003558718,0.5526032039433169,0.6788289430776477,465.26,4,0.12993608419948988,0.23059051541317444,0.21137911928574435,0.3751230488741636
0.7988668555240794,0.708540925266904,0.4916050523721509,0.1853328019131127,436.91,2,0.5660298609780934,0.39272698234829057,0.13131587494982472,0.09111054179077323
0.7756373937677055,0.7500000000000001,0.4487831176833055,0.3534548353201201,446.97,2,0.5817280453257792,0.3480929677668245,0.26509112649009015,0.15862456295520283
0.3617563739376771,0.294661921708185,1.0,0.4463567520562338,462.69,3,0.10659582833466072,0.3617563739376771,0.13152433832831373,0.4463567520562338
0.4985835694050992,0.6955516014234876,0.3859365372766525,0.4766477046269791,452.55,3,0.3467906001431553,0.19242161631923752,0.3315330742681248,0.18395576462460098
0.4855524079320114,0.7138790035587189,0.6548829328404189,0.5896952788144496,452.85,3,0.3466256691500409,0.31797998495424307,0.4209710780433402,0.38618137367215527
0.2705382436260624,0.2738434163701068,0.598505853357981,0.7830356172325084,477.5,4,0.0740851168933292,0.16191872236738583,0.21442914856242534,0.4686514003014358
0.6226628895184136,0.5895017793594305,0.4339956869993848,0.6410014855610711,445.87,2,0.36706088131218934,0.270233008505566,0.3778715163102897,0.27819188009370327
0.4175637393767706,0.2948398576512455,0.7947473813924866,0.1676510018478929,466.77,4,0.12311443347816882,0.33185768843414315,0.049430197519921434,0.1332401947064398
0.5558073654390935,0.6010676156583629,0.5852587800369697,0.4817203521866734,448.51,2,0.33407780790983227,0.3252911406324461,0.28954650350295064,0.2819310656397519
0.4864022662889519,0.6181494661921708,0.4059611829944565,0.7852096090438059,453.37,3,0.30066930126117775,0.19746043943384756,0.48537690067939177,0.3187646217860381
0.4127478753541077,0.5362989323843416,0.7050985828712264,0.7431791006920541,464.58,3,0.22135624489631323,0.2910279419952909,0.39856615827150366,0.5240145307174798
0.6076487252124647,0.6023131672597865,0.6407116451016677,0.5217218015145475,442.38,2,0.3659948282640913,0.38932761437480945,0.31423991069870877,0.3342732337337915
0.5875354107648726,0.7914590747330962,0.2975200246457206,0.6540454364288562,438.54,2,0.46501023257689567,0.17480354989099847,0.5176501959493865,0.19459161436573436
0.2322946175637394,0.2743772241992882,0.8255545286506489,0.8253559911591,470.82,4,0.06373635236357404,0.19177187351091562,0.22645888583048612,0.68137637625034
0.6096317280453257,0.5131672597864769,0.4792821934688867,0.7002789956157831,440.11,2,0.31284304335991453,0.2921856318257915,0.3593602532661777,0.3356312530589214
0.5405099150141643,0.7699288256227758,0.4832871226124489,0.5559259393456284,452.05,3,0.4161541641043219,0.26122148157069475,0.4280234056136181,0.26867184761197155
0.3504249291784703,0.5064056939501779,0.6157578558225509,0.4841842095728105,465.25,4,0.1774571794380652,0.21577690301770414,0.24519364064843746,0.2981402307096904
0.2019830028328612,0.2973309608540925,0.6773721503388792,0.7937606435015763,473.34,4,0.060055800308489504,0.13681766096079911,0.23600961482048644,0.5376713539430352
0.7592067988668556,0.7914590747330962,0.2189617991374,0.523171129388746,428.25,1,0.6008811105622374,0.1662372865972329,0.41406853799308585,0.11455449174770531
0.7586402266288953,0.8846975088967971,0.2670209488601394,0.4222979093445413,442.7,2,0.6711671186474852,0.2025728331579188,0.37360590840944113,0.11276238845483254
0.3427762039660057,0.2647686832740213,0.6197627849661131,0.7937606435015763,466.24,4,0.0907564041817467,0.21243993479008413,0.21016296041465218,0.491943307013031
0.8611898016997168,0.827224199288256,0.3492760320394339,0.3902677633247581,429.15,1,0.7123970441462601,0.30079295677050405,0.3228389380243416,0.1363111758069764
0.38328611898017,0.3227758007117437,0.7476124460874942,0.6996992644661038,459.77,3,0.12371548395552105,0.2865494729621472,0.22584599034546476,0.5231038786331244
0.7135977337110482,0.7825622775800712,0.3686845348120791,0.6266531396065076,439.26,2,0.558434667768895,0.26309244849621166,0.49039510818317095,0.2310373212643541
0.6181303116147309,0.7158362989323844,0.4986906962415318,0.6636110003985651,440.56,2,0.44248011452421043,0.30825583546714513,0.47503684245612593,0.3309366318222999
0.1410764872521246,0.2338078291814946,0.48359519408503,0.5985361788470596,488.69,5,0.03298478723297005,0.06822391123352546,0.1399424446628178,0.289449219576456
0.2039660056657224,0.2741992882562277,0.7842729513247093,0.8570962716040436,470.84,4,0.055927333582006786,0.15996502123336848,0.23501518764089516,0.6721974225003079
0.456373937677054,0.3352313167259787,0.6795286506469544,0.3280915975216492,455.37,3,0.15299083604689856,0.3101191660601258,0.10998657824391231,0.22294764055248995
0.2050991501416431,0.2724199288256228,0.574784349969196,0.6423058806478497,486.55,5,0.05587309588378214,0.11788778169339886,0.17497692229036618,0.36918736808956626
0.6334277620396601,0.8508896797153026,0.456176833025264,0.7962245008877131,437.27,2,0.5389771455647073,0.2889550704375327,0.6774992105418229,0.36321917119207847
0.711331444759207,0.6827402135231316,0.4121226124460868,0.5425921229030036,440.35,2,0.48565458248061866,0.2931557733292136,0.37044946184676597,0.22361448318345406
0.3903682719546743,0.4873665480427046,0.8437307455329659,0.4169353962100075,458.87,3,0.19025243716794532,0.3293657131287329,0.2032003648076887,0.35178121268335216
0.2368271954674221,0.2864768683274021,0.6909272951324752,0.7518750679372441,480.13,5,0.0678455132922686,0.16363037357811594,0.2153948148361144,0.5194910069674261
0.2507082152974504,0.2160142348754448,0.3853203943314867,0.9376789014094712,472.86,4,0.054156543304467036,0.09660298838055685,0.20255199044681454,0.36130680404741267
0.8688385269121813,0.7923487544483986,0.5258009858287132,0.2206964020435522,434.13,1,0.6884231246156484,0.4568361539763919,0.1748685192704516,0.11604238576334977
0.7716713881019831,0.7629893238434161,0.3378773875539131,0.1667814051233739,433.92,1,0.5887770306372424,0.26073031266199986,0.1272524315247379,0.05635166545565639
0.8810198300283286,0.8597864768683275,0.5415126309303773,0.282002971122142,426.28,1,0.7574889357111895,0.477083366060474,0.2424623410075072,0.15270817082253432
0.1215297450424929,0.2617437722419928,0.7177295132470753,0.5228812638139062,494.43,5,0.031809653907029715,0.0872254847543896,0.13686091442531242,0.37528731496317047
0.660056657223796,0.6734875444839857,0.4712723351817658,0.759701438457915,443.43,2,0.44453993729396224,0.3110664422021287,0.511649456327973,0.35802627094300815
0.1722379603399433,0.8145907473309607,0.6619685767097963,0.8018768795970868,474.66,4,0.14030344883207477,0.1140161174616306,0.6532014866184097,0.5308172966833762
0.5951841359773371,0.793238434163701,0.2383703019100451,0.6131743903764628,437.32,2,0.47212293206173817,0.1418742221849872,0.4863934932915073,0.14616256455754528
0.3490084985835694,0.3211743772241991,0.5652341343191623,0.3546142976194789,461.96,3,0.11209258717853068,0.1972715165669144,0.11389302619273292,0.2004401055321439
0.2127478753541077,0.1946619217081849,0.9546364756623582,0.6646255299105039,478.55,4,0.04141391025576399,0.20309688193270004,0.1293772828686994,0.6344757735089908
0.2847025495750708,0.2702846975088967,0.7057147258163923,0.8737635421573247,473.31,4,0.07695074249190968,0.20091878171259892,0.23616491468629464,0.6166277985819161
0.2334277620396601,0.2686832740213523,0.67151879235983,0.5249103228377838,469.06,4,0.06271813535229301,0.1567511288681303,0.14103462410766077,0.3524871460892371
0.26657223796034,0.2644128113879003,0.434303758471966,0.7320192760607269,476.7,4,0.07048511487705786,0.11577332485045896,0.1935552747733523,0.3179187228671014
0.8461756373937678,0.8083629893238434,0.2198860135551434,0.3382368926410376,429.55,1,0.6840170677366347,0.18606218767399813,0.2734181856349171,0.07437356196011678
0.2396600566572238,0.302135231316726,0.7941312384473243,0.8930396028841625,474.55,4,0.07240974665550998,0.19032153759955706,0.26981872699240356,0.7091906458209066
0.213314447592068,0.2741992882562277,0.4691158348736906,0.8644878437624552,477.36,4,0.05849066970451543,0.10006918517277309,0.23704195146582618,0.40554493656478074
