AT,V,AP,RH,PE,PE_Class
0.3135977337110482,0.30925266903914594,0.9028732042473457,0.6296082116524505,470.89,4
0.8515580736543911,0.7466192170818503,0.5093691442848218,0.08240566719676157,435.47,2
0.5770538243626062,0.7135231316725977,0.6058713304184913,0.33294780974410876,447.92,2
0.2152974504249292,0.2879003558718861,0.6914428482198645,0.7402052913112621,481.59,5
0.29348441926345614,0.27117437722419935,0.5074953154278603,0.8331646667630476,473.76,4
0.8147308781869689,0.7891459074733095,0.3622735790131202,0.41925690328176957,439.38,2
0.7464589235127479,0.8117437722419928,0.348844472204874,0.5946219459303167,435.04,2
0.2240793201133145,0.32117437722419917,0.59056839475328,0.6563539106549082,474.1,4
0.2858356940509916,0.24555160142348742,0.5993129294191135,0.7749024143414774,477.75,4
0.14985835694050992,0.29145907473309607,0.7779512804497237,0.868584646523059,484.12,5
0.2736543909348443,0.2653024911032029,0.25140537164272203,0.6709556165967906,479.44,4
0.7473087818696885,0.748932384341637,0.5193628981886356,0.27136041636547625,434.77,1
0.224929178470255,0.20106761565836295,0.9016239850093761,0.5657076767384704,479.45,4
0.16260623229461757,0.32544483985765116,0.6792629606495986,0.4441231747867572,481.61,5
0.5124645892351275,0.5546263345195729,0.7239225484072485,0.6803527540841404,456.48,3
0.30141643059490086,0.2704626334519573,0.6402248594628404,0.5136619921931472,477.41,4
0.2079320113314448,0.25355871886120995,0.6486570893191796,0.6404510625993928,474.88,4
0.35609065155807373,0.27224199288256223,0.5933791380387277,0.8873789214977591,463.1,3
0.6898016997167139,0.7569395017793595,0.264522173641474,0.4341477519155703,444.06,2
0.5898016997167139,0.3603202846975089,0.5246720799500331,0.6082116524504843,457.88,3
0.813031161473088,0.8083629893238434,0.22517176764522162,0.3622957929738325,428.79,1
0.6909348441926346,0.6176156583629894,0.5437226733291709,0.4108717652161341,440.89,2
0.6787535410764873,0.7772241992882564,0.38475952529669044,0.4987711435593464,445.35,2
0.36628895184135984,0.34003558718861204,0.966583385384137,0.5331791238976435,462.92,3
0.43087818696883856,0.346797153024911,0.5321673953778898,0.45785745265288413,459.98,3
0.44957507082152987,0.4946619217081849,0.49188007495315844,0.7488795720688161,456.86,3
0.20169971671388104,0.2686832740213523,0.6773891317926299,0.5784299551828828,472.77,4
0.2175637393767706,0.2727758007117437,0.5543410368519694,0.8720543588260806,476.67,4
0.6138810198300284,0.8475088967971528,0.38319800124921954,0.8265143848489228,437.1,2
0.591501416430595,0.42437722419928825,0.4778263585259239,0.2290010119994217,449.01,2
0.3070821529745043,0.3377224199288257,0.688944409743911,0.5849356657510482,468.8,4
0.31104815864022667,0.3437722419928825,0.7860712054965688,0.9911811478964868,465.75,4
0.3172804532577904,0.28131672597864765,0.6221111805121815,0.6536070550816827,469.48,4
0.8201133144475922,0.7790035587188612,0.3213616489693969,0.5818996674859042,431.67,1
0.5878186968838527,0.3927046263345195,0.29294191130543723,0.3445135174208471,448.65,2
0.535127478753541,0.583629893238434,0.6055590256089971,0.5378054069683388,453.22,3
0.5461756373937677,0.4544483985765124,0.470955652717052,0.5508168281046697,456.09,3
0.6951841359773372,0.6064056939501777,0.46283572767020686,0.47332658667052185,443.73,2
0.943059490084986,0.7635231316725978,0.300437226733294,0.18100332514095696,426.3,1
0.35750708215297455,0.22989323843416376,0.5440349781386651,0.705074454243169,467.12,4
0.4110481586402267,0.32384341637010683,0.5327920049968782,0.41607633367066643,463.57,3
0.29461756373937686,0.27188612099644127,0.7173641474078707,0.7640595633945352,464.03,3
0.8589235127478755,0.7939501779359431,0.4984384759525291,0.359404366054648,431.84,1
0.6762039660056658,0.7999999999999997,0.36664584634603514,0.8600549371114644,431.32,1
0.639943342776204,0.6565836298932383,0.4459712679575283,0.5654185340465517,439.06,2
0.1303116147308782,0.2749110320284698,0.9128669581511595,0.9038600549371115,484.49,5
0.6110481586402267,0.7064056939501778,0.5240474703310447,0.410148908486338,443.8,2
0.8045325779036828,0.8891459074733096,0.1530293566520946,0.5164088477663725,431.46,1
0.5968838526912181,0.442526690391459,0.5861961274203651,0.47390487205435883,458.08,3
0.741643059490085,0.8224199288256228,0.4166146158650861,0.5493711146450773,435.99,2
0.40226628895184147,0.4320284697508897,0.9059962523422875,0.6760156137053636,457.8,3
0.8291784702549575,0.6087188612099644,0.4191130543410395,0.4264854705797311,442.88,2
0.6028328611898017,0.7946619217081848,0.41349156777014784,0.6774613271649558,443.27,2
0.5444759206798867,0.7774021352313166,0.1508432229856318,0.641318490675148,444.35,2
0.29008498583569414,0.43540925266903907,0.349781386633353,0.9269914702905883,454.18,3
0.3660056657223797,0.5149466192170817,0.6061836352279855,0.5224808442966603,463.63,3
0.8711048158640228,0.7612099644128113,0.20861961274203722,0.0585513951134885,425.11,1
0.14674220963172807,0.26174377224199286,0.5462211118051243,0.3378632355067225,490.11,5
0.4824362606232296,0.2745551601423487,0.24484697064334782,0.888680063611392,459.96,3
0.1237960339943343,0.2850533807829182,0.7148657089319208,0.7284950122885642,490.81,5
0.33739376770538254,0.43540925266903907,0.29793878825734055,0.8457423738615005,463.65,3
0.7838526912181304,0.6033807829181496,0.4262960649594021,0.29261240422148327,440.72,2
0.3552407932011332,0.24964412811387904,0.4865708931917574,0.743385860922365,470.53,4
0.5002832861189802,0.32153024911032024,0.447220487195505,0.5629608211652452,451.38,3
0.711331444759207,0.8507117437722419,0.4397251717676447,0.6643053346826658,431.29,1
0.6898016997167139,0.795017793594306,0.3838226108682079,0.6105247939858319,432.56,1
0.5087818696883852,0.42758007117437724,0.6770768269831393,0.8680063611392222,451.05,3
0.711331444759207,0.6597864768683274,0.4294191130543439,0.5755385282636981,437.99,2
0.47988668555240804,0.2800711743772242,0.14459712679575532,0.4136186207893595,458.31,3
0.6934844192634562,0.7629893238434161,0.4175515302935686,0.6644499060286252,429.71,1
0.718130311614731,0.7161921708185052,0.5268582136164923,0.24490386005493714,441.33,2
0.40198300283286126,0.24555160142348742,0.5943160524672102,0.6742807575538526,468.49,4
0.24277620396600574,0.2201067615658362,0.7545284197376674,0.6365476362584935,475.02,4
0.8067988668555242,0.8683274021352311,0.35696439725171913,0.6395836345236373,431.39,1
0.648158640226629,0.8250889679715302,0.3994378513429133,0.5717796732687582,436.78,2
0.34985835694051,0.27633451957295374,0.4197376639600243,0.7498915714905304,471.15,4
0.23116147308781876,0.2603202846975089,0.3981886321049366,0.9254011854850367,477.31,4
0.5708215297450425,0.4638790035587188,0.3104309806371006,0.8525372271215844,442.87,2
0.8674220963172805,0.7642348754448399,0.3981886321049366,0.16235362151221622,439.75,2
0.741643059490085,0.7923487544483986,0.518425983760153,0.29290154691340176,435.79,2
0.46288951841359777,0.3496441281138789,0.49094316052467235,0.5986699436171751,455.21,3
0.19886685552407934,0.32384341637010683,0.54840724547158,0.7309527251698712,482.43,5
0.7028328611898018,0.8007117437722419,0.24391005621486528,0.7806852681798465,441.28,2
0.8824362606232296,0.7642348754448399,0.40755777638975843,0.16394390631776778,443.57,2
0.6475920679886686,0.7695729537366548,0.4175515302935686,0.3828249241000433,450.64,3
0.7152974504249292,0.8026690391459074,0.3016864459712707,0.5982362295792975,430.82,1
0.6569405099150142,0.7891459074733095,0.37133041848844783,0.7218447303744399,438.38,2
0.3869688385269123,0.23790035587188607,0.11836352279825135,0.6739916148619344,467.96,4
0.44050991501416437,0.28238434163701065,0.02311055590256217,0.4694231603296226,459.1,3
0.7878186968838528,0.7946619217081848,0.3981886321049366,0.17507589995662864,439.35,2
0.3322946175637394,0.2727758007117437,0.57807620237352,0.6731241867861789,471.05,4
0.6433427762039661,0.6012455516014233,0.5212367270455971,0.633800780685268,439.55,2
0.22436260623229465,0.23487544483985767,0.6196127420362281,0.44556888824634955,479.78,4
0.5322946175637394,0.7074733096085409,0.5680824484697062,0.5866705219025589,452.86,3
0.661473087818697,0.7601423487544482,0.4231730168644603,0.5662859621223072,435.78,2
0.5396600566572238,0.6827402135231316,0.349781386633353,0.9518577417955759,440.42,2
0.24079320113314456,0.3496441281138789,0.6583385384134921,0.9061731964724592,473.74,4
0.5257790368271955,0.7850533807829182,0.42785758900686943,0.7708544166546191,445.81,2
0.44674220963172806,0.3476868327402135,0.7239225484072485,0.5853693797889258,459.78,3
0.48810198300283286,0.47153024911032027,0.646783260462211,0.6942316032962267,458.64,3
0.6677053824362607,0.8250889679715302,0.39444097439100645,0.6015613705363595,434.44,1
0.8781869688385271,0.9218861209964412,0.3694565896314792,0.3200809599537372,430.53,1
0.49858356940509924,0.7466192170818503,0.4684572142411021,0.6911956050310827,446.71,2
0.5643059490084986,0.7774021352313166,0.12398500936914303,0.8045395402631198,439.01,2
0.5801699716713881,0.5610320284697509,0.532479700187384,0.7792395547202543,441.9,2
0.7813031161473089,0.8145907473309607,0.42567145534041373,0.33092381090067946,430.5,1
0.5175637393767705,0.582918149466192,0.5680824484697062,0.7206881596067659,455.85,3
0.41643059490085,0.47153024911032027,0.7816989381636503,0.7256035853693797,442.48,2
0.3586402266288953,0.3137010676156584,0.3885071830106206,0.869741217290733,469.0,4
0.4407932011331446,0.2702846975088967,0.12023735165521643,0.5845019517131703,460.97,3
0.4311614730878188,0.3314946619217082,0.7545284197376674,0.742084718808732,460.25,3
0.6827195467422097,0.7421708185053378,0.2598376014990613,0.4211363307792395,441.74,2
0.11954674220963175,0.2743772241992882,0.8803872579637719,0.9786034407980339,480.36,5
0.8524079320113315,0.8551601423487544,0.4209868831980046,0.42778661269336415,432.27,1
0.5161473087818698,0.3930604982206406,0.3653966271080584,0.6732687581321383,450.6,3
0.8334277620396602,0.7706405693950177,0.26483447845097174,0.30519011131993634,436.58,2
0.3396600566572239,0.3508896797153024,0.8322923173016896,0.704496168859332,466.71,4
0.3883852691218131,0.29483985765124554,0.800437226733294,0.3170449616885933,471.97,4
0.6195467422096318,0.46156583629893233,0.45346658338538504,0.5818996674859042,451.67,3
0.6073654390934845,0.7999999999999997,0.3728919425359152,0.8028046841116089,437.96,2
0.645042492917847,0.4209964412811388,0.35946283572767257,0.6987133150209627,442.47,2
0.18385269121813036,0.19466192170818497,0.5818238600874501,0.428364898077201,480.58,5
0.21133144475920684,0.2964412811387901,0.2170518425983765,0.9261240422148328,474.93,4
0.3883852691218131,0.3113879003558718,0.5543410368519694,0.7588549949400029,467.12,4
0.8186968838526913,0.7629893238434161,0.27514053716427256,0.04568454532311694,429.41,1
0.2736543909348443,0.0,0.3413491567770137,0.9311840393234062,469.51,4
0.813031161473088,0.8110320284697509,0.3216739537788875,0.41101633656209335,430.91,1
0.6974504249291785,0.7316725978647688,0.21923797626483577,0.3601272227844441,435.59,2
0.7603399433427762,0.7999999999999997,0.3472829481574031,0.3923666329333526,433.45,1
0.5543909348441927,0.42437722419928825,0.47314178638351123,0.329333526095128,449.66,2
0.5144475920679886,0.6023131672597865,0.6411617738913193,0.7585658522480844,450.41,3
0.4977337110481587,0.5256227758007117,0.6164896939412898,0.5706231025010841,454.1,3
0.4521246458923513,0.34234875444839863,0.6130543410368539,0.336272950701171,460.13,3
0.1481586402266289,0.29145907473309607,0.7673329169269216,0.8321526673413328,488.99,5
0.8070821529745044,0.7855871886120996,0.45159275452841996,0.2810466965447448,431.12,1
0.3711048158640227,0.3199288256227758,0.5562148657089345,0.7310972965158306,461.27,3
0.709915014164306,0.7806049822064057,0.4800124921923832,0.34046551973398864,433.89,1
0.4830028328611899,0.4638790035587188,0.4038101186758283,0.7952869741217291,446.91,2
0.5371104815864023,0.32758007117437726,0.4191130543410395,0.4645077345670088,453.46,3
0.29433427762039666,0.34537366548042703,0.665209244222364,0.6521613416220903,469.41,4
0.4067988668555242,0.2923487544483986,0.2635852592129915,0.6911956050310827,454.72,3
0.279886685552408,0.1850533807829181,0.6770768269831393,0.35579008240566723,471.72,4
0.20849858356940515,0.2724199288256228,0.6773891317926299,0.509180280468411,487.33,5
0.6025495750708215,0.4101423487544483,0.34665833853841477,0.7425184328466096,443.5,2
0.30963172804532585,0.2450177935943061,0.33885071830106384,0.9226543299118114,468.57,4
0.7093484419263457,0.5663701067615657,0.3297938788257362,0.4199797600115657,438.01,2
0.7543909348441927,0.7836298932384341,0.2073703935040605,0.6147173630186497,433.44,1
0.36147308781869697,0.2923487544483986,0.32073703935040854,0.7497470001445713,457.21,3
0.3849858356940511,0.2727758007117437,0.5546533416614636,0.5675871042359405,471.66,4
0.423229461756374,0.3001779359430604,0.5143660212367287,0.7805406968338876,464.87,3
0.7937677053824362,0.7706405693950177,0.2495315427857605,0.5805985253722713,434.28,1
0.6923512747875354,0.7330960854092526,0.3419737663960021,0.42879861211507875,436.3,2
0.7184135977337112,0.6713523131672597,0.5699562773266749,0.5398294058117681,443.66,2
0.7274787535410765,0.8288256227758005,0.3407245471580289,0.5392511204279312,428.27,1
0.28016997167138813,0.28113879003558706,0.6445971267957553,0.935665751048142,462.94,3
0.6390934844192635,0.8551601423487544,0.4013116801998784,0.6508601995084574,440.29,2
0.6892351274787536,0.6345195729537366,0.3994378513429133,0.5164088477663725,436.17,2
0.3994334277620397,0.23594306049822056,0.5890068707058127,0.47188087321092964,462.25,3
0.3478753541076488,0.290035587188612,0.37195502810743264,0.584212809021252,469.93,4
0.2492917847025496,0.2160142348754448,0.3579013116801981,0.999566285962122,472.9,4
0.7623229461756375,0.9163701067615658,0.06152404747032847,0.5891282347838657,431.74,1
0.41926345609065163,0.0092526690391459,0.37476577139288025,0.498482000867428,460.97,3
0.6385269121813032,0.47153024911032027,0.5309181761399167,0.5237819864102934,442.81,2
0.7121813031161474,0.8341637010676154,0.4316052467207996,0.6093682232181582,435.65,2
0.3422096317280454,0.2870106761565836,0.708307307932543,0.8020818273818128,469.6,4
0.5430594900849859,0.3927046263345195,0.3138663335415366,0.537227121584502,450.0,3
0.6495750708215298,0.6852313167259786,0.6111805121798888,0.35651293913546334,447.02,2
0.4053824362606233,0.3649466192170818,0.3376014990630871,0.7970218302732398,457.41,3
0.5419263456090653,0.34199288256227756,0.613366645846348,0.4143414775191556,463.69,3
0.5439093484419264,0.597864768683274,0.5306058713304225,0.4454243169003903,453.88,3
0.13342776203966006,0.18167259786476864,0.8753903810118651,0.6842561804250397,486.06,5
0.3209631728045326,0.32651245551601427,0.8472829481574067,0.8158161052479399,467.07,4
0.3433427762039661,0.34003558718861204,0.8747657713928767,0.7308081538239121,469.25,4
0.3583569405099151,0.3649466192170818,0.3707058088694595,0.7676738470435159,464.5,3
0.5671388101983003,0.6681494661921706,0.4287945034353555,0.8724880728639582,443.76,2
0.23116147308781876,0.2829181494661921,0.7264209868832019,0.8695966459447736,475.43,4
0.3762039660056658,0.31619217081850537,0.5737039350406015,0.3378632355067225,466.87,4
0.6747875354107649,0.8224199288256228,0.3997501561524075,0.8179846754373282,433.76,1
0.6334277620396601,0.8224199288256228,0.4003747657713923,0.8525372271215844,436.27,2
0.4756373937677055,0.32384341637010683,0.5171767645221763,0.29160040479976856,464.67,3
0.8283286118980171,0.7788256227758005,0.094940662086195,0.39757120138788493,426.31,1
0.23739376770538245,0.20960854092526693,0.4809494066208657,0.614283648980772,475.01,4
0.3243626062322947,0.2921708185053381,0.3881948782011264,0.44383403209483874,467.78,4
0.6172804532577905,0.6597864768683274,0.4428482198625865,0.6813647535058552,440.66,2
0.3994334277620397,0.8145907473309607,0.6983135540287364,0.6022842272661558,458.15,3
0.19773371104815862,0.2724199288256228,0.6920674578388528,0.5104814225820442,489.02,5
0.8235127478753541,0.755693950177936,0.3632104934416027,0.34697123030215415,425.36,1
0.5430594900849859,0.6176156583629894,0.5908806995627742,0.5232037010264566,446.26,2
0.676487252124646,0.5686832740213522,0.4684572142411021,0.1906896053202255,441.43,2
0.6186968838526912,0.6149466192170819,0.4013116801998784,0.8463206592453375,436.74,2
0.3872521246458924,0.34928825622775805,0.45596502186133847,0.5632499638571634,463.92,3
0.25014164305949016,0.25355871886120995,0.655527795128048,0.517854561225965,471.48,4
0.35892351274787543,0.24128113879003565,0.570268582136169,0.8538383692352175,470.63,4
0.24532577903682729,0.31637010676156585,0.4063085571517817,0.8077201098742229,476.55,4
0.6470254957507082,0.6850533807829181,0.6567770143660248,0.36374150643342484,442.89,2
0.40764872521246465,0.3629893238434163,0.5430980637101825,0.8508023709700737,460.87,3
0.7592067988668556,0.4889679715302492,0.2704559650218634,0.21309816394390624,437.39,2
0.6039660056657223,0.6425266903914589,0.36289818863210854,0.7880584068237674,438.8,2
0.3325779036827196,0.3137010676156584,0.319800124921926,0.9622668787046406,470.82,4
0.4787535410764873,0.5256227758007117,0.6177389131792665,0.6332224953014313,456.88,3
0.3552407932011332,0.43540925266903907,0.2826358525921293,0.8708977880584069,462.54,3
0.7926345609065156,0.7825622775800712,0.35852592129919003,0.49356657510481416,434.74,1
0.7883852691218131,0.5131672597864769,0.4890693316677108,0.1238976434870609,438.12,2
0.3767705382436261,0.3496441281138789,0.6143035602748306,0.7720109874222928,462.21,3
0.6575070821529745,0.6215302491103202,0.6292941911305476,0.34350151799913253,445.61,2
0.6175637393767706,0.4234875444839856,0.15771392879450374,0.5007951424027757,443.5,2
0.40339943342776213,0.22989323843416376,0.5321673953778898,0.6202110741651005,466.75,4
0.5036827195467423,0.6140569395017793,0.6539662710805771,0.7783721266444991,449.74,2
0.6067988668555241,0.5610320284697509,0.4850093691442865,0.6424750614428222,441.85,2
0.2152974504249292,0.3227758007117437,0.738913179262962,0.8348995229145583,473.84,4
0.13654390934844196,0.24928825622775797,0.7179887570268626,0.6533179123897644,489.16,5
0.7388101983002834,0.7921708185053379,0.3326046221111838,0.7897932629752783,430.75,1
0.5872521246458924,0.4731316725978648,0.3107432854465948,0.6981350296371259,447.29,2
0.34532577903682726,0.2747330960854092,0.9003747657713994,0.3445135174208471,474.87,4
0.14334277620396602,0.25782918149466194,0.47845096814490873,0.7568309960965737,486.26,5
0.8118980169971671,0.7946619217081848,0.38444722048719626,0.4487494578574527,435.72,2
0.7229461756373938,0.7754448398576511,0.30293566520924387,0.4458580309382679,431.96,1
0.3368271954674221,0.154270462633452,0.6708307307932593,0.5505276854127511,470.2,4
0.5728045325779038,0.6062277580071175,0.29793878825734055,0.7381812924678327,442.9,2
0.8076487252124647,0.8693950177935942,0.34259837601499044,0.32022553129969633,429.36,1
0.43399433427762046,0.3279359430604982,0.5855715178013767,0.4040769119560502,465.3,4
0.6937677053824364,0.8288256227758005,0.2904434728294838,0.7825646956773168,428.83,1
0.44589235127478766,0.4167259786476868,0.608057464084947,0.8714760734422436,455.11,3
0.6099150141643059,0.6010676156583629,0.6286695815115593,0.6927858898366342,439.6,2
0.6076487252124647,0.5843416370106761,0.6052467207995029,0.39019806274396407,446.87,2
0.17733711048158646,0.28131672597864765,0.688944409743911,0.801503541997976,484.54,5
0.6413597733711048,0.7699288256227758,0.5009369144284825,0.20760445279745554,446.33,2
0.4702549575070822,0.4329181494661921,0.2910680824484686,0.7164955905739482,454.97,3
0.464872521246459,0.5843416370106761,0.616801998750784,0.7363018649703629,451.04,3
0.4172804532577904,0.3113879003558718,0.5468457214241127,0.6796298973543443,465.26,4
0.7988668555240794,0.708540925266904,0.4850093691442865,0.18736446436316323,436.91,2
0.7756373937677055,0.7500000000000001,0.4415990006246133,0.355067225675871,446.97,2
0.49858356940509924,0.6955516014234876,0.37788881948782205,0.4779528697412172,452.55,3
0.48555240793201143,0.7138790035587189,0.6505309181761412,0.5907185195894172,452.85,3
0.2705382436260624,0.2738434163701068,0.5933791380387277,0.7835766950990312,477.5,4
0.6226628895184136,0.5895017793594305,0.42660836976889627,0.641896776058985,445.87,2
0.4175637393767706,0.29483985765124554,0.7923173016864489,0.16972676015613697,466.77,4
0.5558073654390935,0.6010676156583629,0.5799500312304815,0.4830128668497904,448.51,2
0.48640226628895195,0.6181494661921708,0.3981886321049366,0.7857452652884199,453.37,3
0.4127478753541077,0.5362989323843416,0.7014366021236746,0.7438195749602429,464.58,3
0.6076487252124647,0.6023131672597865,0.636164896939416,0.522914558334538,442.38,2
0.5875354107648726,0.7914590747330962,0.28825733916302454,0.654908197195316,438.54,2
0.23229461756373943,0.2743772241992882,0.8235477826358562,0.8257915281191267,470.82,4
0.6096317280453257,0.5131672597864769,0.4725171767645264,0.7010264565563106,440.11,2
0.5405099150141643,0.7699288256227758,0.4765771392879472,0.5570333959809165,452.05,3
0.3504249291784703,0.5064056939501779,0.6108682073703946,0.4854705797310972,465.25,4
0.2019830028328612,0.2973309608540925,0.6733291692692092,0.7942749747000145,473.34,4
0.7592067988668556,0.7914590747330962,0.20861961274203722,0.5243602717941305,428.25,1
0.7586402266288953,0.8846975088967971,0.25733916302311144,0.42373861500650567,442.7,2
0.3427762039660057,0.26476868327402137,0.6149281698938189,0.7942749747000145,466.24,4
0.8611898016997168,0.827224199288256,0.3407245471580289,0.39178834754951575,429.15,1
0.38328611898017,0.3227758007117437,0.7445346658338536,0.7004481711724736,459.77,3
0.7135977337110482,0.7825622775800712,0.3603997501561551,0.6275842128090213,439.26,2
0.6181303116147309,0.7158362989323844,0.4921923797626526,0.6644499060286252,440.56,2
0.14107648725212468,0.23380782918149468,0.4768894440974414,0.5995373716929303,488.69,5
0.20396600566572243,0.27419928825622775,0.7816989381636503,0.8574526528841983,470.84,4
0.456373937677054,0.3352313167259787,0.6755153029356684,0.3297672401330055,455.37,3
0.2050991501416431,0.2724199288256228,0.5693316677076865,0.6431979181726183,486.55,5
0.6334277620396601,0.8508896797153026,0.4490943160524701,0.7967326875813213,437.27,2
0.711331444759207,0.6827402135231316,0.40443472829481664,0.5437328321526672,440.35,2
0.3903682719546743,0.48736654804270463,0.8419737663960056,0.4183894752060141,458.87,3
0.23682719546742215,0.28647686832740216,0.6870705808869495,0.7524938557177968,480.13,5
0.25070821529745047,0.2160142348754448,0.3772642098688337,0.9378343212375307,472.86,4
0.8688385269121813,0.7923487544483986,0.5196752029981297,0.22263987277721553,434.13,1
0.7716713881019831,0.7629893238434161,0.3291692692067478,0.16885933208038173,433.92,1
0.8810198300283286,0.8597864768683275,0.5356027482823258,0.2837935521179702,426.28,1
0.12152974504249293,0.26174377224199286,0.7142410993129324,0.5240711291022119,494.43,5
0.660056657223796,0.6734875444839857,0.46439725171767776,0.7603007083995951,443.43,2
0.17223796033994337,0.8145907473309607,0.6577139287945037,0.8023709700737313,474.66,4
0.5951841359773371,0.793238434163701,0.22829481574016341,0.6141390776348127,437.32,2
0.34900849858356947,0.32117437722419917,0.559650218613367,0.35622379644354485,461.96,3
0.21274787535410772,0.19466192170818497,0.9544034978138747,0.6654619054503396,478.55,4
0.28470254957507085,0.2702846975088967,0.7020612117426666,0.8740783576695098,473.31,4
0.23342776203966015,0.2686832740213523,0.6673953778888233,0.5260951279456411,469.06,4
0.26657223796034,0.2644128113879003,0.42692067457839045,0.7326875813213821,476.7,4
0.8461756373937678,0.8083629893238434,0.2095565271705162,0.3398872343501518,429.55,1
0.23966005665722384,0.30213523131672604,0.7916926920674641,0.8933063466820875,474.55,4
0.21331444759206802,0.27419928825622775,0.4622111180512185,0.8648257915281191,477.36,4
0.7654390934844193,0.7309608540925266,0.3475952529668973,0.6722567587104235,430.01,1
0.6288951841359774,0.7439501779359431,0.31542785758901104,0.8078646812201821,443.09,2
0.22294617563739383,0.286832740213523,0.6527170518426004,0.5790082405667197,473.31,4
0.36968838526912184,0.34430604982206403,0.6545908806995655,0.2670232759866994,466.38,4
0.1963172804532578,0.19466192170818497,0.5571517801374135,0.4478820297816972,438.63,2
0.4175637393767706,0.3704626334519573,0.39444097439100645,0.9476651727627584,455.8,3
0.7320113314447593,0.4101423487544483,0.349781386633353,0.3941014890848633,440.94,2
0.23484419263456097,0.28131672597864765,0.6820737039350426,0.778950412028336,479.95,4
0.763172804532578,0.702491103202847,0.38319800124921954,0.3939569177389042,441.3,2
0.47988668555240804,0.6713523131672597,0.6511555277951331,0.8218881017782275,450.98,3
0.46770538243626075,0.34946619217081853,0.7910680824484722,0.2224953014312563,471.43,4
0.7594900849858358,0.7629893238434161,0.4000624609618981,0.5539973977157727,428.08,1
0.2733711048158641,0.24448398576512453,0.4006870705808865,0.9998554286540408,470.55,4
0.3430594900849859,0.32117437722419917,0.555277951280452,0.44311117536504263,464.76,3
0.5971671388101983,0.8793594306049822,0.3888194878201112,0.7312418678617897,443.7,2
0.5473087818696883,0.3927046263345195,0.30074953154278816,0.4809888680063612,448.83,2
0.6507082152974505,0.7754448398576511,0.3107432854465948,0.5720688159606765,435.93,2
0.4311614730878188,0.39982206405693943,0.23735165521549462,0.7039178834754952,460.43,3
0.6685552407932012,0.7074733096085409,0.5830730793254233,0.3238398149486772,442.86,2
0.5569405099150142,0.6329181494661921,0.2848219862585921,0.8217435304322683,442.75,2
0.2546742209631729,0.2852313167259787,0.6995627732667096,0.6229579297383258,478.75,4
0.2793201133144476,0.1925266903914591,0.5836976889444117,0.440219748445858,472.76,4
0.5042492917847026,0.5567615658362989,0.7276702061211751,0.4734711580164811,457.41,3
0.5572237960339944,0.3927046263345195,0.29793878825734055,0.47057973109729645,449.2,2
0.5572237960339944,0.7393238434163699,0.3510306058713333,0.773456700881885,447.42,2
0.35014164305949014,0.31619217081850537,0.5496564647095603,0.25487928292612394,471.08,4
0.6328611898016997,0.6987544483985765,0.730168644597132,0.391354633511638,448.87,2
0.764872521246459,0.7806049822064057,0.4934415990006258,0.11840393234061009,433.74,1
0.4169971671388103,0.3704626334519573,0.4016239850093726,0.9314731820153245,458.67,3
0.574787535410765,0.7608540925266903,0.4800124921923832,0.7052190255891281,440.08,2
0.40821529745042495,0.45409252669039146,0.5306058713304225,0.9989880005782853,454.94,3
0.2575070821529746,0.2724199288256228,0.6033728919425378,0.4929882897209773,482.4,5
0.34249291784702557,0.26405693950177944,0.4931292941911316,0.8518143703917883,464.17,3
0.8158640226628896,0.9218861209964412,0.37945034353529294,0.6100910799479543,430.46,1
0.11586402266288955,0.3649466192170818,0.49687695190506176,0.8097441087176521,481.27,5
0.10934844192634562,0.3649466192170818,0.3613366645846341,0.9006794853260084,478.44,4
0.4535410764872522,0.7220640569395017,0.5028107432854512,0.8260806708110452,452.82,3
0.21331444759206802,0.2870106761565836,0.7257963772642135,0.9628451640884775,471.04,4
0.7155807365439094,0.7396797153024911,0.6239850093691466,0.3526095127945641,446.48,2
0.671671388101983,0.8295373665480427,0.2982510930668347,0.8088766806418967,433.42,1
0.8940509915014164,0.9553380782918147,0.30762023735165656,0.45756830996096576,430.42,1
0.5790368271954675,0.7327402135231317,0.22798251093066924,0.8408269480988869,437.19,2
0.751558073654391,0.6834519572953736,0.5109306683322963,0.4357380367211219,439.75,2
0.8798866855524079,0.8177935943060496,0.21923797626483577,0.34263408992337707,433.15,1
0.22747875354107655,0.27330960854092523,0.776702061211747,0.6765938990892005,477.52,4
0.39631728045325787,0.5064056939501779,0.5787008119925083,0.5419979760011566,463.09,3
0.5708215297450425,0.827224199288256,0.37601499063085697,0.6504264854705798,441.52,2
0.18385269121813036,0.2667259786476869,0.46939412866958463,0.971230302154113,481.77,5
0.1864022662889519,0.19466192170818497,0.5637101811367913,0.4516408847766372,479.57,4
0.3042492917847026,0.2530249110320284,0.4166146158650861,0.6637270492988291,472.31,4
0.6390934844192635,0.7161921708185052,0.53591505309182,0.5013734277866126,443.13,2
0.8957507082152976,0.7921708185053379,0.2973141786383522,0.2002313141535348,435.59,2
0.31813031161473093,0.2790035587188612,0.9034978138663341,0.5603585369379788,464.91,3
0.3317280453257791,0.24964412811387904,0.4862585883822632,0.7668064189677605,474.82,4
0.2733711048158641,0.24110320284697506,0.4684572142411021,0.6705219025589128,477.5,4
0.5082152974504249,0.5686832740213522,0.4191130543410395,0.6982796009830853,443.63,2
0.15240793201133146,0.24928825622775797,0.6973766396002503,0.5751048142258203,480.4,5
